,column0,task,column2,app,meta_rating,review,app_name
4967,151693,UE,None,7,2," New update sucks I hate the new update and how it keeps sort of blinking at me to let me know they have similar posts. It makes what I'm reading move, so I don't know if I want similar stuff. If I do, I'll search for it. I also hate all of the new pop up messages, like seems this to so-and-so and this new see other posts like this. It's too much. Just let me look for what I want and move on.",Pininterest
4968,151695,UE,None,7,3, Safe mode!? I didn't do anything to get put onto safe mode. Now I have to reset password....,Pininterest
4969,151699,RT,None,7,5, Long time pinterest lover!! Be careful...highly addictive. :-) love it!!,Pininterest
4970,151703,UE,None,7,2," :/ I like this App, but what i hate in the last update is the name showen in header when i open the pic.",Pininterest
4971,151706,UE,None,7,3," Useful, improved Happy with the progress on this app but there are many updates that seem to make no change. Can't see the names of many boards - there needs to be a wrapped text function on board names so long board names can be seen. Indexing is very slow too, many of my pins take weeks to come up in search.",Pininterest
4972,151710,PD,None,7,1," Lose the cap! Unable to pin anymore.  No warning even.  Cap isn't necessary... you want people to use your product / site,  right?  !   Also,  make it so we can search for duplicates so we can eliminate unintentional duplicates from before you added the reminder prompt.  Thank you.",Pininterest
4973,151710,UE,None,7,1," Lose the cap! Unable to pin anymore.  No warning even.  Cap isn't necessary... you want people to use your product / site,  right?  !   Also,  make it so we can search for duplicates so we can eliminate unintentional duplicates from before you added the reminder prompt.  Thank you.",Pininterest
4974,151710,UE,None,7,1," Lose the cap! Unable to pin anymore.  No warning even.  Cap isn't necessary... you want people to use your product / site,  right?  !   Also,  make it so we can search for duplicates so we can eliminate unintentional duplicates from before you added the reminder prompt.  Thank you.",Pininterest
4975,151763,UE,None,7,2," Used to love it I used to love this app. Bit within the last three days I have changed my password three times because when I go to send or pin something it says"" you are in safe mode because of some strange recent activity, please reset your account password"" I have done it three times now and have uninstalled the app twice now. What the heck is going on?",Pininterest
4976,151845,RT,None,7,4, Great! This is such an addictive website and even more so as an app!!,Pininterest
4977,151852,UE,None,7,5, Great Easy to use. I like being able to pin while minute for proper viewing when I get on the computer. Takes a long time to retrieve useable photos sometimes.,Pininterest
4978,151852,UE,None,7,5, Great Easy to use. I like being able to pin while minute for proper viewing when I get on the computer. Takes a long time to retrieve useable photos sometimes.,Pininterest
4979,151852,UE,None,7,5, Great Easy to use. I like being able to pin while minute for proper viewing when I get on the computer. Takes a long time to retrieve useable photos sometimes.,Pininterest
4980,151857,RT,None,7,5, Love it!! As a kitchen designer I used it a lot for ideas!,Pininterest
4981,151879,UE,None,7,2, I don't get it How in the world do you use this app? Can you even look for friends? App is confusing and pointless!,Pininterest
4982,151879,RT,None,7,2, I don't get it How in the world do you use this app? Can you even look for friends? App is confusing and pointless!,Pininterest
4983,151922,PD,None,7,2, Doesn't work right I can only see my own pins.  The boards I follow don't show up even if I refresh.  I even tried uninstalling and reinstalling.,Pininterest
4984,151922,UE,None,7,2, Doesn't work right I can only see my own pins.  The boards I follow don't show up even if I refresh.  I even tried uninstalling and reinstalling.,Pininterest
4985,151951,UE,None,7,2," Needs optimization The app is nicely designed and the overall ui feel alright, but scrolling and general performance is terrible. And it's not my phone lagging here. So please - optimize the app",Pininterest
4986,151951,UE,None,7,2," Needs optimization The app is nicely designed and the overall ui feel alright, but scrolling and general performance is terrible. And it's not my phone lagging here. So please - optimize the app",Pininterest
4987,152017,UE,None,7,2, Safe Mode...Again This used to be such an awesome app with zero issues. Now it keeps telling me that I've had suspicious activity on my account and need to come up with a new password. I'll change my rating once this bug is fixed. C'mon Pinterest!!,Pininterest
4988,152055,UE,None,7,5, I love the recipes Since I just got here what can I say?,Pininterest
4989,152081,UE,None,7,3," Safe mode I used to love this app... now that I have moved to a new state I can't pin stuff cause it says its in ""safe mode"" that I need to log out and get a new password..well I did that and waited for an email the right email came up to accept but never got an email.. tried again and my old email came up that I no longer use nor have the password for... tried to update email and wouldn't let me. Tried to deactivate my account so I could make a new account and it didn't work...very frustrated. Would be 5 stars.",Pininterest
4990,152081,UE,None,7,3," Safe mode I used to love this app... now that I have moved to a new state I can't pin stuff cause it says its in ""safe mode"" that I need to log out and get a new password..well I did that and waited for an email the right email came up to accept but never got an email.. tried again and my old email came up that I no longer use nor have the password for... tried to update email and wouldn't let me. Tried to deactivate my account so I could make a new account and it didn't work...very frustrated. Would be 5 stars.",Pininterest
4991,152093,PD,None,7,2, I I cannot pin to my boards from the web... Sad face.,Pininterest
4992,152100,RT,None,7,4," If you can't beat them, join them Great place to find interesting images and to lose a few hours a day",Pininterest
4993,152101,PD,None,7,1," what the... not sure what happened with the update... when I click on a pin, it takes me to the website but then force closes... every, single time... what the hell happened??!",Pininterest
4994,152101,UE,None,7,1," what the... not sure what happened with the update... when I click on a pin, it takes me to the website but then force closes... every, single time... what the hell happened??!",Pininterest
4995,152120,UE,None,7,4, SO fun Always works. Interesting and inspiring. Great to connect with people from around the world :),Pininterest
4996,152120,RT,None,7,4, SO fun Always works. Interesting and inspiring. Great to connect with people from around the world :),Pininterest
4997,152138,UE,None,7,5," Perfect for everyone This app is awsome for just about anyone who has a passion in something. You can upload and share art, fashion, home designs, anything!",Pininterest
4998,152138,RT,None,7,5," Perfect for everyone This app is awsome for just about anyone who has a passion in something. You can upload and share art, fashion, home designs, anything!",Pininterest
